frag_hits_ligand_42_out.pdbqt:REMARK -7.1
frag_hits_ligand_60_out.pdbqt:REMARK -7.0
frag_hits_ligand_38_out.pdbqt:REMARK -6.9
frag_hits_ligand_02_out.pdbqt:REMARK -6.7
frag_hits_ligand_29_out.pdbqt:REMARK -6.7
frag_hits_ligand_34_out.pdbqt:REMARK -6.7
frag_hits_ligand_49_out.pdbqt:REMARK -6.7
frag_hits_ligand_71_out.pdbqt:REMARK -6.6
frag_hits_ligand_22_out.pdbqt:REMARK -6.5
frag_hits_ligand_25_out.pdbqt:REMARK -6.5
frag_hits_ligand_36_out.pdbqt:REMARK -6.5
frag_hits_ligand_23_out.pdbqt:REMARK -6.4
frag_hits_ligand_39_out.pdbqt:REMARK -6.4
frag_hits_ligand_46_out.pdbqt:REMARK -6.4
frag_hits_ligand_89_out.pdbqt:REMARK -6.4
frag_hits_ligand_07_out.pdbqt:REMARK -6.3
frag_hits_ligand_17_out.pdbqt:REMARK -6.3
frag_hits_ligand_41_out.pdbqt:REMARK -6.3
frag_hits_ligand_78_out.pdbqt:REMARK -6.3
frag_hits_ligand_79_out.pdbqt:REMARK -6.3
frag_hits_ligand_85_out.pdbqt:REMARK -6.3
frag_hits_ligand_13_out.pdbqt:REMARK -6.2
frag_hits_ligand_27_out.pdbqt:REMARK -6.2
frag_hits_ligand_30_out.pdbqt:REMARK -6.2
frag_hits_ligand_32_out.pdbqt:REMARK -6.2
frag_hits_ligand_51_out.pdbqt:REMARK -6.2
frag_hits_ligand_52_out.pdbqt:REMARK -6.2
frag_hits_ligand_53_out.pdbqt:REMARK -6.2
frag_hits_ligand_54_out.pdbqt:REMARK -6.2
frag_hits_ligand_26_out.pdbqt:REMARK -6.1
frag_hits_ligand_43_out.pdbqt:REMARK -6.1
frag_hits_ligand_55_out.pdbqt:REMARK -6.1
frag_hits_ligand_61_out.pdbqt:REMARK -6.1
frag_hits_ligand_11_out.pdbqt:REMARK -6.0
frag_hits_ligand_33_out.pdbqt:REMARK -6.0
frag_hits_ligand_64_out.pdbqt:REMARK -6.0
frag_hits_ligand_81_out.pdbqt:REMARK -6.0
frag_hits_ligand_87_out.pdbqt:REMARK -6.0
frag_hits_ligand_88_out.pdbqt:REMARK -6.0
frag_hits_ligand_90_out.pdbqt:REMARK -6.0
frag_hits_ligand_91_out.pdbqt:REMARK -6.0
frag_hits_ligand_92_out.pdbqt:REMARK -6.0
frag_hits_ligand_01_out.pdbqt:REMARK -5.9
frag_hits_ligand_24_out.pdbqt:REMARK -5.9
frag_hits_ligand_28_out.pdbqt:REMARK -5.9
frag_hits_ligand_35_out.pdbqt:REMARK -5.9
frag_hits_ligand_37_out.pdbqt:REMARK -5.9
frag_hits_ligand_40_out.pdbqt:REMARK -5.9
frag_hits_ligand_47_out.pdbqt:REMARK -5.9
frag_hits_ligand_48_out.pdbqt:REMARK -5.9
frag_hits_ligand_58_out.pdbqt:REMARK -5.8
frag_hits_ligand_76_out.pdbqt:REMARK -5.8
frag_hits_ligand_05_out.pdbqt:REMARK -5.7
frag_hits_ligand_14_out.pdbqt:REMARK -5.7
frag_hits_ligand_21_out.pdbqt:REMARK -5.7
frag_hits_ligand_31_out.pdbqt:REMARK -5.7
frag_hits_ligand_72_out.pdbqt:REMARK -5.7
frag_hits_ligand_73_out.pdbqt:REMARK -5.7
frag_hits_ligand_75_out.pdbqt:REMARK -5.7
frag_hits_ligand_10_out.pdbqt:REMARK -5.6
frag_hits_ligand_12_out.pdbqt:REMARK -5.6
frag_hits_ligand_57_out.pdbqt:REMARK -5.6
frag_hits_ligand_62_out.pdbqt:REMARK -5.6
frag_hits_ligand_65_out.pdbqt:REMARK -5.6
frag_hits_ligand_77_out.pdbqt:REMARK -5.6
frag_hits_ligand_82_out.pdbqt:REMARK -5.6
frag_hits_ligand_84_out.pdbqt:REMARK -5.6
frag_hits_ligand_50_out.pdbqt:REMARK -5.5
frag_hits_ligand_63_out.pdbqt:REMARK -5.5
frag_hits_ligand_59_out.pdbqt:REMARK -5.4
frag_hits_ligand_09_out.pdbqt:REMARK -5.3
frag_hits_ligand_56_out.pdbqt:REMARK -5.3
frag_hits_ligand_74_out.pdbqt:REMARK -5.3
frag_hits_ligand_04_out.pdbqt:REMARK -5.1
frag_hits_ligand_16_out.pdbqt:REMARK -5.1
frag_hits_ligand_44_out.pdbqt:REMARK -5.1
frag_hits_ligand_45_out.pdbqt:REMARK -5.1
frag_hits_ligand_66_out.pdbqt:REMARK -5.1
frag_hits_ligand_69_out.pdbqt:REMARK -5.1
frag_hits_ligand_86_out.pdbqt:REMARK -5.1
frag_hits_ligand_03_out.pdbqt:REMARK -5.0
frag_hits_ligand_08_out.pdbqt:REMARK -5.0
frag_hits_ligand_67_out.pdbqt:REMARK -4.9
frag_hits_ligand_68_out.pdbqt:REMARK -4.9
frag_hits_ligand_15_out.pdbqt:REMARK -4.7
frag_hits_ligand_06_out.pdbqt:REMARK -4.6
frag_hits_ligand_80_out.pdbqt:REMARK -4.3
frag_hits_ligand_83_out.pdbqt:REMARK -3.9
frag_hits_ligand_20_out.pdbqt:REMARK -3.7
frag_hits_ligand_70_out.pdbqt:REMARK -3.6
frag_hits_ligand_19_out.pdbqt:REMARK -3.2
frag_hits_ligand_18_out.pdbqt:REMARK -0.9
