../0007_hpc_fragment_children_2/f_aj_ligand_0439_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ai_ligand_1753_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ah_ligand_0393_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ag_ligand_0711_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_af_ligand_0759_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ae_ligand_1600_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ae_ligand_1268_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ae_ligand_0759_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ae_ligand_0421_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_ab_ligand_0965_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_aa_ligand_0819_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0007_hpc_fragment_children_2/f_aa_ligand_0104_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0006_hpc_fragment_children_1/f_ak_ligand_215_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0006_hpc_fragment_children_1/f_ag_ligand_197_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0006_hpc_fragment_children_1/f_af_ligand_086_out.pdbqt VINA RESULT:      -8.7      0.000      0.000
../0008_hpc_fragment_children_3/f_ay_ligand_1177_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_av_ligand_0146_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_aq_ligand_1677_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_aq_ligand_1123_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_ao_ligand_1760_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_an_ligand_0137_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_am_ligand_1965_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
